ate,open,high,low,close,volume,barCount,average
2022-01-27 19:28:00,21.575,21.605,21.535,21.535,-1,-1,-1.0
2022-01-27 19:29:00,21.535,21.565,21.535,21.535,-1,-1,-1.0
2022-01-27 19:30:00,21.535,21.555,21.515,21.525,-1,-1,-1.0
2022-01-27 19:31:00,21.525,21.525,21.465,21.475,-1,-1,-1.0
2022-01-27 19:32:00,21.475,21.535,21.475,21.525,-1,-1,-1.0
2022-01-27 19:33:00,21.525,21.575,21.505,21.545,-1,-1,-1.0
2022-01-27 19:34:00,21.545,21.565,21.505,21.515,-1,-1,-1.0
2022-01-27 19:35:00,21.515,21.545,21.495,21.515,-1,-1,-1.0
2022-01-27 19:36:00,21.515,21.535,21.515,21.515,-1,-1,-1.0
2022-01-27 19:37:00,21.515,21.525,21.485,21.505,-1,-1,-1.0
2022-01-27 19:38:00,21.505,21.505,21.445,21.465,-1,-1,-1.0
2022-01-27 19:39:00,21.465,21.515,21.465,21.495,-1,-1,-1.0
2022-01-27 19:40:00,21.495,21.505,21.475,21.475,-1,-1,-1.0
2022-01-27 19:41:00,21.475,21.475,21.455,21.465,-1,-1,-1.0
2022-01-27 19:42:00,21.465,21.525,21.455,21.495,-1,-1,-1.0
2022-01-27 19:43:00,21.495,21.535,21.485,21.525,-1,-1,-1.0
2022-01-27 19:44:00,21.525,21.525,21.485,21.485,-1,-1,-1.0
2022-01-27 19:45:00,21.485,21.485,21.455,21.455,-1,-1,-1.0
2022-01-27 19:46:00,21.455,21.465,21.385,21.405,-1,-1,-1.0
2022-01-27 19:47:00,21.405,21.435,21.405,21.425,-1,-1,-1.0
2022-01-27 19:48:00,21.425,21.455,21.425,21.445,-1,-1,-1.0
2022-01-27 19:49:00,21.445,21.465,21.405,21.415,-1,-1,-1.0
2022-01-27 19:50:00,21.415,21.515,21.415,21.505,-1,-1,-1.0
2022-01-27 19:51:00,21.505,21.505,21.455,21.465,-1,-1,-1.0
2022-01-27 19:52:00,21.465,21.485,21.455,21.455,-1,-1,-1.0
2022-01-27 19:53:00,21.455,21.505,21.435,21.485,-1,-1,-1.0
2022-01-27 19:54:00,21.485,21.505,21.475,21.485,-1,-1,-1.0
2022-01-27 19:55:00,21.485,21.565,21.485,21.515,-1,-1,-1.0
2022-01-27 19:56:00,21.515,21.595,21.515,21.575,-1,-1,-1.0
2022-01-27 19:57:00,21.575,21.595,21.555,21.575,-1,-1,-1.0
2022-01-27 19:58:00,21.575,21.595,21.535,21.565,-1,-1,-1.0
2022-01-27 19:59:00,21.565,21.565,21.505,21.545,-1,-1,-1.0
2022-01-27 20:00:00,21.545,21.635,21.535,21.625,-1,-1,-1.0
2022-01-27 20:01:00,21.625,21.625,21.535,21.535,-1,-1,-1.0
2022-01-27 20:02:00,21.535,21.565,21.435,21.435,-1,-1,-1.0
2022-01-27 20:03:00,21.435,21.455,21.425,21.445,-1,-1,-1.0
2022-01-27 20:04:00,21.445,21.455,21.415,21.415,-1,-1,-1.0
2022-01-27 20:05:00,21.415,21.415,21.385,21.395,-1,-1,-1.0
2022-01-27 20:06:00,21.395,21.425,21.355,21.355,-1,-1,-1.0
2022-01-27 20:07:00,21.355,21.365,21.315,21.325,-1,-1,-1.0
2022-01-27 20:08:00,21.325,21.375,21.325,21.375,-1,-1,-1.0
2022-01-27 20:09:00,21.375,21.425,21.365,21.385,-1,-1,-1.0
2022-01-27 20:10:00,21.385,21.395,21.355,21.355,-1,-1,-1.0
2022-01-27 20:11:00,21.355,21.385,21.335,21.335,-1,-1,-1.0
2022-01-27 20:12:00,21.335,21.335,21.285,21.305,-1,-1,-1.0
2022-01-27 20:13:00,21.305,21.355,21.295,21.315,-1,-1,-1.0
2022-01-27 20:14:00,21.315,21.375,21.305,21.355,-1,-1,-1.0
2022-01-27 20:15:00,21.355,21.465,21.345,21.395,-1,-1,-1.0
2022-01-27 20:16:00,21.395,21.435,21.385,21.395,-1,-1,-1.0
2022-01-27 20:17:00,21.395,21.395,21.305,21.305,-1,-1,-1.0
2022-01-27 20:18:00,21.305,21.315,21.285,21.295,-1,-1,-1.0
2022-01-27 20:19:00,21.295,21.335,21.275,21.285,-1,-1,-1.0
2022-01-27 20:20:00,21.285,21.315,21.265,21.275,-1,-1,-1.0
2022-01-27 20:21:00,21.275,21.295,21.245,21.285,-1,-1,-1.0
2022-01-27 20:22:00,21.285,21.295,21.245,21.255,-1,-1,-1.0
2022-01-27 20:23:00,21.255,21.255,21.215,21.225,-1,-1,-1.0
2022-01-27 20:24:00,21.225,21.255,21.195,21.235,-1,-1,-1.0
2022-01-27 20:25:00,21.235,21.235,21.185,21.195,-1,-1,-1.0
2022-01-27 20:26:00,21.195,21.225,21.195,21.195,-1,-1,-1.0
2022-01-27 20:27:00,21.195,21.265,21.195,21.255,-1,-1,-1.0
2022-01-27 20:28:00,21.255,21.295,21.255,21.275,-1,-1,-1.0
2022-01-27 20:29:00,21.275,21.275,21.215,21.215,-1,-1,-1.0
2022-01-27 20:30:00,21.215,21.365,21.205,21.325,-1,-1,-1.0
2022-01-27 20:31:00,21.325,21.335,21.285,21.315,-1,-1,-1.0
2022-01-27 20:32:00,21.315,21.325,21.275,21.295,-1,-1,-1.0
2022-01-27 20:33:00,21.295,21.305,21.245,21.265,-1,-1,-1.0
2022-01-27 20:34:00,21.265,21.295,21.255,21.295,-1,-1,-1.0
2022-01-27 20:35:00,21.295,21.415,21.285,21.385,-1,-1,-1.0
2022-01-27 20:36:00,21.385,21.435,21.335,21.335,-1,-1,-1.0
2022-01-27 20:37:00,21.335,21.345,21.305,21.325,-1,-1,-1.0
2022-01-27 20:38:00,21.325,21.345,21.285,21.305,-1,-1,-1.0
2022-01-27 20:39:00,21.305,21.31,21.265,21.285,-1,-1,-1.0
2022-01-27 20:40:00,21.285,21.295,21.255,21.275,-1,-1,-1.0
2022-01-27 20:41:00,21.275,21.335,21.255,21.265,-1,-1,-1.0
2022-01-27 20:42:00,21.265,21.325,21.245,21.265,-1,-1,-1.0
2022-01-27 20:43:00,21.265,21.275,21.21,21.235,-1,-1,-1.0
2022-01-27 20:44:00,21.235,21.305,21.225,21.305,-1,-1,-1.0
2022-01-27 20:45:00,21.305,21.305,21.265,21.275,-1,-1,-1.0
2022-01-27 20:46:00,21.275,21.315,21.215,21.305,-1,-1,-1.0
2022-01-27 20:47:00,21.305,21.325,21.285,21.315,-1,-1,-1.0
2022-01-27 20:48:00,21.315,21.375,21.265,21.375,-1,-1,-1.0
2022-01-27 20:49:00,21.375,21.395,21.355,21.375,-1,-1,-1.0
2022-01-27 20:50:00,21.375,21.405,21.345,21.385,-1,-1,-1.0
2022-01-27 20:51:00,21.385,21.385,21.31,21.335,-1,-1,-1.0
2022-01-27 20:52:00,21.335,21.355,21.315,21.335,-1,-1,-1.0
2022-01-27 20:53:00,21.335,21.345,21.305,21.335,-1,-1,-1.0
2022-01-27 20:54:00,21.335,21.335,21.315,21.325,-1,-1,-1.0
2022-01-27 20:55:00,21.325,21.345,21.305,21.325,-1,-1,-1.0
2022-01-27 20:56:00,21.325,21.375,21.325,21.345,-1,-1,-1.0
2022-01-27 20:57:00,21.345,21.485,21.335,21.485,-1,-1,-1.0
2022-01-27 20:58:00,21.485,21.515,21.455,21.465,-1,-1,-1.0
2022-01-27 20:59:00,21.465,21.475,21.445,21.455,-1,-1,-1.0
2022-01-27 21:00:00,21.455,21.575,21.445,21.565,-1,-1,-1.0
2022-01-27 21:01:00,21.565,21.625,21.545,21.625,-1,-1,-1.0
2022-01-27 21:02:00,21.625,21.645,21.585,21.595,-1,-1,-1.0
2022-01-27 21:03:00,21.595,21.625,21.565,21.625,-1,-1,-1.0
2022-01-27 21:04:00,21.625,21.635,21.555,21.575,-1,-1,-1.0
2022-01-27 21:05:00,21.575,21.615,21.565,21.605,-1,-1,-1.0
2022-01-27 21:06:00,21.605,21.675,21.595,21.615,-1,-1,-1.0
2022-01-27 21:07:00,21.615,21.615,21.525,21.575,-1,-1,-1.0
2022-01-27 21:08:00,21.575,21.615,21.555,21.575,-1,-1,-1.0
2022-01-27 21:09:00,21.575,21.595,21.555,21.555,-1,-1,-1.0
2022-01-27 21:10:00,21.555,21.645,21.555,21.575,-1,-1,-1.0
2022-01-27 21:11:00,21.575,21.615,21.575,21.605,-1,-1,-1.0
2022-01-27 21:12:00,21.605,21.665,21.605,21.625,-1,-1,-1.0
2022-01-27 21:13:00,21.625,21.625,21.565,21.585,-1,-1,-1.0
2022-01-27 21:14:00,21.585,21.605,21.565,21.575,-1,-1,-1.0
2022-01-27 21:15:00,21.575,21.585,21.515,21.515,-1,-1,-1.0
2022-01-27 21:16:00,21.515,21.555,21.505,21.515,-1,-1,-1.0
2022-01-27 21:17:00,21.515,21.545,21.505,21.505,-1,-1,-1.0
2022-01-27 21:18:00,21.505,21.535,21.475,21.505,-1,-1,-1.0
2022-01-27 21:19:00,21.505,21.535,21.505,21.515,-1,-1,-1.0
2022-01-27 21:20:00,21.515,21.515,21.445,21.445,-1,-1,-1.0
2022-01-27 21:21:00,21.445,21.455,21.405,21.405,-1,-1,-1.0
2022-01-27 21:22:00,21.405,21.425,21.395,21.415,-1,-1,-1.0
2022-01-27 21:23:00,21.415,21.425,21.395,21.415,-1,-1,-1.0
2022-01-27 21:24:00,21.415,21.415,21.335,21.345,-1,-1,-1.0
2022-01-27 21:25:00,21.345,21.375,21.335,21.355,-1,-1,-1.0
2022-01-27 21:26:00,21.355,21.355,21.335,21.335,-1,-1,-1.0
2022-01-27 21:27:00,21.335,21.355,21.325,21.335,-1,-1,-1.0
2022-01-27 21:28:00,21.335,21.345,21.315,21.325,-1,-1,-1.0
2022-01-27 21:29:00,21.325,21.325,21.305,21.315,-1,-1,-1.0
2022-01-27 21:30:00,21.315,21.335,21.305,21.325,-1,-1,-1.0
2022-01-27 21:31:00,21.325,21.355,21.295,21.315,-1,-1,-1.0
2022-01-27 21:32:00,21.315,21.315,21.235,21.245,-1,-1,-1.0
2022-01-27 21:33:00,21.245,21.255,21.215,21.225,-1,-1,-1.0
2022-01-27 21:34:00,21.225,21.255,21.215,21.245,-1,-1,-1.0
2022-01-27 21:35:00,21.245,21.335,21.235,21.305,-1,-1,-1.0
2022-01-27 21:36:00,21.305,21.325,21.275,21.305,-1,-1,-1.0
2022-01-27 21:37:00,21.305,21.375,21.285,21.315,-1,-1,-1.0
2022-01-27 21:38:00,21.315,21.315,21.275,21.285,-1,-1,-1.0
2022-01-27 21:39:00,21.285,21.295,21.265,21.285,-1,-1,-1.0
2022-01-27 21:40:00,21.285,21.425,21.275,21.365,-1,-1,-1.0
2022-01-27 21:41:00,21.365,21.385,21.335,21.345,-1,-1,-1.0
2022-01-27 21:42:00,21.345,21.385,21.315,21.345,-1,-1,-1.0
2022-01-27 21:43:00,21.345,21.375,21.325,21.375,-1,-1,-1.0
2022-01-27 21:44:00,21.375,21.385,21.335,21.355,-1,-1,-1.0
2022-01-27 21:45:00,21.355,21.415,21.345,21.385,-1,-1,-1.0
2022-01-27 21:46:00,21.385,21.415,21.385,21.405,-1,-1,-1.0
2022-01-27 21:47:00,21.405,21.405,21.325,21.325,-1,-1,-1.0
2022-01-27 21:48:00,21.325,21.345,21.265,21.285,-1,-1,-1.0
2022-01-27 21:49:00,21.285,21.305,21.275,21.285,-1,-1,-1.0
2022-01-27 21:50:00,21.285,21.285,21.235,21.235,-1,-1,-1.0
2022-01-27 21:51:00,21.235,21.265,21.215,21.255,-1,-1,-1.0
2022-01-27 21:52:00,21.255,21.295,21.245,21.255,-1,-1,-1.0
2022-01-27 21:53:00,21.255,21.265,21.215,21.265,-1,-1,-1.0
2022-01-27 21:54:00,21.265,21.295,21.245,21.245,-1,-1,-1.0
2022-01-27 21:55:00,21.245,21.245,21.175,21.195,-1,-1,-1.0
2022-01-27 21:56:00,21.195,21.215,21.185,21.195,-1,-1,-1.0
2022-01-27 21:57:00,21.195,21.235,21.195,21.225,-1,-1,-1.0
2022-01-27 21:58:00,21.225,21.295,21.205,21.265,-1,-1,-1.0
2022-01-27 21:59:00,21.265,21.275,21.225,21.255,-1,-1,-1.0
2022-01-27 22:00:00,21.255,21.335,21.245,21.285,-1,-1,-1.0
2022-01-27 22:01:00,21.285,21.285,21.235,21.245,-1,-1,-1.0
2022-01-27 22:02:00,21.245,21.305,21.235,21.285,-1,-1,-1.0
2022-01-27 22:03:00,21.285,21.315,21.245,21.275,-1,-1,-1.0
2022-01-27 22:04:00,21.275,21.275,21.215,21.255,-1,-1,-1.0
2022-01-27 22:05:00,21.255,21.275,21.205,21.275,-1,-1,-1.0
2022-01-27 22:06:00,21.275,21.345,21.265,21.315,-1,-1,-1.0
2022-01-27 22:07:00,21.315,21.355,21.315,21.345,-1,-1,-1.0
2022-01-27 22:08:00,21.345,21.425,21.345,21.375,-1,-1,-1.0
2022-01-27 22:09:00,21.375,21.385,21.275,21.275,-1,-1,-1.0
2022-01-27 22:10:00,21.275,21.285,21.215,21.215,-1,-1,-1.0
2022-01-27 22:11:00,21.215,21.255,21.215,21.225,-1,-1,-1.0
2022-01-27 22:12:00,21.225,21.265,21.225,21.245,-1,-1,-1.0
2022-01-27 22:13:00,21.245,21.245,21.215,21.215,-1,-1,-1.0
2022-01-27 22:14:00,21.215,21.235,21.195,21.215,-1,-1,-1.0
2022-01-27 22:15:00,21.215,21.225,21.145,21.165,-1,-1,-1.0
2022-01-27 22:16:00,21.165,21.185,21.135,21.155,-1,-1,-1.0
2022-01-27 22:17:00,21.155,21.175,21.135,21.135,-1,-1,-1.0
2022-01-27 22:18:00,21.135,21.155,21.125,21.135,-1,-1,-1.0
2022-01-27 22:19:00,21.135,21.145,21.115,21.145,-1,-1,-1.0
2022-01-27 22:20:00,21.145,21.185,21.065,21.085,-1,-1,-1.0
2022-01-27 22:21:00,21.085,21.085,21.045,21.065,-1,-1,-1.0
2022-01-27 22:22:00,21.065,21.075,21.045,21.045,-1,-1,-1.0
2022-01-27 22:23:00,21.045,21.055,21.015,21.015,-1,-1,-1.0
2022-01-27 22:24:00,21.015,21.065,21.015,21.055,-1,-1,-1.0
2022-01-27 22:25:00,21.055,21.115,21.055,21.085,-1,-1,-1.0
2022-01-27 22:26:00,21.085,21.115,21.065,21.085,-1,-1,-1.0
2022-01-27 22:27:00,21.085,21.165,21.085,21.135,-1,-1,-1.0
2022-01-27 22:28:00,21.135,21.145,21.105,21.115,-1,-1,-1.0
2022-01-27 22:29:00,21.115,21.135,21.105,21.115,-1,-1,-1.0
2022-01-27 22:30:00,21.115,21.165,21.105,21.105,-1,-1,-1.0
2022-01-27 22:31:00,21.105,21.125,21.085,21.105,-1,-1,-1.0
2022-01-27 22:32:00,21.105,21.125,21.075,21.115,-1,-1,-1.0
2022-01-27 22:33:00,21.115,21.145,21.045,21.045,-1,-1,-1.0
2022-01-27 22:34:00,21.045,21.045,21.02,21.025,-1,-1,-1.0
2022-01-27 22:35:00,21.025,21.035,20.965,21.015,-1,-1,-1.0
2022-01-27 22:36:00,21.015,21.015,20.985,20.995,-1,-1,-1.0
2022-01-27 22:37:00,20.995,21.015,20.975,21.015,-1,-1,-1.0
2022-01-27 22:38:00,21.015,21.025,20.985,20.985,-1,-1,-1.0
2022-01-27 22:39:00,20.985,20.995,20.965,20.975,-1,-1,-1.0
2022-01-27 22:40:00,20.975,21.005,20.975,21.005,-1,-1,-1.0
2022-01-27 22:41:00,21.005,21.115,21.005,21.115,-1,-1,-1.0
2022-01-27 22:42:00,21.115,21.155,21.105,21.155,-1,-1,-1.0
2022-01-27 22:43:00,21.155,21.175,21.145,21.155,-1,-1,-1.0
2022-01-27 22:44:00,21.155,21.175,21.145,21.175,-1,-1,-1.0
2022-01-27 22:45:00,21.175,21.225,21.175,21.195,-1,-1,-1.0
2022-01-27 22:46:00,21.195,21.225,21.145,21.145,-1,-1,-1.0
2022-01-27 22:47:00,21.145,21.155,21.065,21.115,-1,-1,-1.0
2022-01-27 22:48:00,21.115,21.115,21.06,21.105,-1,-1,-1.0
2022-01-27 22:49:00,21.105,21.155,21.085,21.125,-1,-1,-1.0
2022-01-27 22:50:00,21.125,21.135,21.075,21.105,-1,-1,-1.0
2022-01-27 22:51:00,21.105,21.125,21.095,21.095,-1,-1,-1.0
2022-01-27 22:52:00,21.095,21.115,21.085,21.095,-1,-1,-1.0
2022-01-27 22:53:00,21.095,21.095,21.065,21.085,-1,-1,-1.0
2022-01-27 22:54:00,21.085,21.095,21.075,21.085,-1,-1,-1.0
2022-01-27 22:55:00,21.085,21.115,21.075,21.115,-1,-1,-1.0
2022-01-27 22:56:00,21.115,21.115,21.055,21.065,-1,-1,-1.0
2022-01-27 22:57:00,21.065,21.065,21.035,21.065,-1,-1,-1.0
2022-01-27 22:58:00,21.065,21.065,21.045,21.065,-1,-1,-1.0
2022-01-27 22:59:00,21.065,21.105,21.055,21.095,-1,-1,-1.0
2022-01-27 23:00:00,21.095,21.15,21.08,21.125,-1,-1,-1.0
2022-01-27 23:01:00,21.125,21.125,21.09,21.095,-1,-1,-1.0
2022-01-27 23:02:00,21.095,21.115,21.085,21.085,-1,-1,-1.0
2022-01-27 23:03:00,21.085,21.095,21.085,21.095,-1,-1,-1.0
2022-01-27 23:04:00,21.095,21.105,21.09,21.09,-1,-1,-1.0
2022-01-27 23:05:00,21.09,21.115,21.075,21.095,-1,-1,-1.0
2022-01-27 23:06:00,21.095,21.095,21.075,21.075,-1,-1,-1.0
2022-01-27 23:07:00,21.075,21.08,21.055,21.06,-1,-1,-1.0
2022-01-27 23:08:00,21.06,21.075,21.055,21.075,-1,-1,-1.0
2022-01-27 23:09:00,21.075,21.09,21.075,21.085,-1,-1,-1.0
2022-01-27 23:10:00,21.085,21.085,21.085,21.085,-1,-1,-1.0
2022-01-27 23:11:00,21.085,21.085,21.08,21.08,-1,-1,-1.0
2022-01-27 23:12:00,21.08,21.095,21.075,21.09,-1,-1,-1.0
2022-01-27 23:13:00,21.09,21.095,21.085,21.09,-1,-1,-1.0
2022-01-27 23:14:00,21.09,21.105,21.09,21.09,-1,-1,-1.0
2022-01-27 23:15:00,21.09,21.09,21.09,21.09,-1,-1,-1.0
2022-01-27 23:16:00,21.09,21.09,21.085,21.085,-1,-1,-1.0
2022-01-27 23:17:00,21.085,21.09,21.085,21.09,-1,-1,-1.0
2022-01-27 23:18:00,21.09,21.095,21.07,21.07,-1,-1,-1.0
2022-01-27 23:19:00,21.07,21.07,21.055,21.07,-1,-1,-1.0
2022-01-27 23:20:00,21.07,21.085,21.07,21.085,-1,-1,-1.0
2022-01-27 23:21:00,21.085,21.085,21.05,21.05,-1,-1,-1.0
2022-01-27 23:22:00,21.05,21.07,21.05,21.07,-1,-1,-1.0
2022-01-27 23:23:00,21.07,21.075,21.05,21.06,-1,-1,-1.0
2022-01-27 23:24:00,21.06,21.06,21.035,21.045,-1,-1,-1.0
2022-01-27 23:25:00,21.045,21.07,21.035,21.04,-1,-1,-1.0
2022-01-27 23:26:00,21.04,21.06,21.035,21.04,-1,-1,-1.0
2022-01-27 23:27:00,21.04,21.04,21.025,21.03,-1,-1,-1.0
2022-01-27 23:28:00,21.03,21.03,21.02,21.02,-1,-1,-1.0
2022-01-27 23:29:00,21.02,21.02,21.005,21.01,-1,-1,-1.0
2022-01-27 23:30:00,21.01,21.025,21.01,21.025,-1,-1,-1.0
2022-01-27 23:31:00,21.025,21.055,21.025,21.055,-1,-1,-1.0
2022-01-27 23:32:00,21.055,21.07,21.055,21.07,-1,-1,-1.0
2022-01-27 23:33:00,21.07,21.07,21.055,21.055,-1,-1,-1.0
2022-01-27 23:34:00,21.055,21.08,21.04,21.04,-1,-1,-1.0
2022-01-27 23:35:00,21.04,21.06,21.025,21.045,-1,-1,-1.0
2022-01-27 23:36:00,21.045,21.085,21.045,21.055,-1,-1,-1.0
2022-01-27 23:37:00,21.055,21.085,21.055,21.065,-1,-1,-1.0
2022-01-27 23:38:00,21.065,21.09,21.06,21.09,-1,-1,-1.0
2022-01-27 23:39:00,21.09,21.095,21.08,21.09,-1,-1,-1.0
2022-01-27 23:40:00,21.09,21.105,21.09,21.09,-1,-1,-1.0
2022-01-27 23:41:00,21.09,21.095,21.075,21.09,-1,-1,-1.0
2022-01-27 23:42:00,21.09,21.12,21.09,21.12,-1,-1,-1.0
2022-01-27 23:43:00,21.12,21.165,21.12,21.165,-1,-1,-1.0
2022-01-27 23:44:00,21.165,21.165,21.13,21.135,-1,-1,-1.0
2022-01-27 23:45:00,21.135,21.155,21.12,21.155,-1,-1,-1.0
2022-01-27 23:46:00,21.155,21.155,21.135,21.14,-1,-1,-1.0
2022-01-27 23:47:00,21.14,21.145,21.125,21.125,-1,-1,-1.0
2022-01-27 23:48:00,21.125,21.19,21.115,21.19,-1,-1,-1.0
2022-01-27 23:49:00,21.19,21.21,21.19,21.21,-1,-1,-1.0
2022-01-27 23:50:00,21.21,21.21,21.205,21.21,-1,-1,-1.0
2022-01-27 23:51:00,21.21,21.215,21.205,21.21,-1,-1,-1.0
2022-01-27 23:52:00,21.21,21.21,21.18,21.18,-1,-1,-1.0
2022-01-27 23:53:00,21.18,21.185,21.165,21.165,-1,-1,-1.0
2022-01-27 23:54:00,21.165,21.205,21.165,21.185,-1,-1,-1.0
2022-01-27 23:55:00,21.185,21.195,21.18,21.18,-1,-1,-1.0
2022-01-27 23:56:00,21.18,21.185,21.18,21.18,-1,-1,-1.0
2022-01-27 23:57:00,21.18,21.185,21.175,21.18,-1,-1,-1.0
2022-01-27 23:58:00,21.18,21.185,21.14,21.155,-1,-1,-1.0
2022-01-27 23:59:00,21.155,21.16,21.155,21.16,-1,-1,-1.0
2022-01-28 00:00:00,21.16,21.185,21.16,21.185,-1,-1,-1.0
2022-01-28 00:01:00,21.185,21.195,21.185,21.19,-1,-1,-1.0
2022-01-28 00:02:00,21.19,21.22,21.19,21.215,-1,-1,-1.0
2022-01-28 00:03:00,21.215,21.245,21.215,21.245,-1,-1,-1.0
2022-01-28 00:04:00,21.245,21.245,21.21,21.22,-1,-1,-1.0
2022-01-28 00:05:00,21.22,21.235,21.22,21.235,-1,-1,-1.0
2022-01-28 00:06:00,21.235,21.265,21.225,21.265,-1,-1,-1.0
2022-01-28 00:07:00,21.265,21.285,21.26,21.26,-1,-1,-1.0
2022-01-28 00:08:00,21.26,21.315,21.255,21.31,-1,-1,-1.0
2022-01-28 00:09:00,21.31,21.365,21.31,21.365,-1,-1,-1.0
2022-01-28 00:10:00,21.365,21.435,21.365,21.43,-1,-1,-1.0
2022-01-28 00:11:00,21.43,21.46,21.35,21.365,-1,-1,-1.0
2022-01-28 00:12:00,21.365,21.435,21.365,21.39,-1,-1,-1.0
2022-01-28 00:13:00,21.39,21.41,21.37,21.385,-1,-1,-1.0
2022-01-28 00:14:00,21.385,21.405,21.38,21.405,-1,-1,-1.0
2022-01-28 00:15:00,21.405,21.405,21.37,21.37,-1,-1,-1.0
2022-01-28 00:16:00,21.37,21.39,21.37,21.385,-1,-1,-1.0
2022-01-28 00:17:00,21.385,21.41,21.385,21.4,-1,-1,-1.0
2022-01-28 00:18:00,21.4,21.415,21.385,21.415,-1,-1,-1.0
2022-01-28 00:19:00,21.415,21.415,21.41,21.41,-1,-1,-1.0
2022-01-28 00:20:00,21.41,21.44,21.41,21.44,-1,-1,-1.0
2022-01-28 00:21:00,21.44,21.44,21.415,21.435,-1,-1,-1.0
2022-01-28 00:22:00,21.435,21.435,21.41,21.415,-1,-1,-1.0
2022-01-28 00:23:00,21.415,21.415,21.375,21.375,-1,-1,-1.0
2022-01-28 00:24:00,21.375,21.41,21.36,21.41,-1,-1,-1.0
2022-01-28 00:25:00,21.41,21.41,21.38,21.38,-1,-1,-1.0
2022-01-28 00:26:00,21.38,21.425,21.38,21.425,-1,-1,-1.0
2022-01-28 00:27:00,21.425,21.425,21.415,21.415,-1,-1,-1.0
2022-01-28 00:28:00,21.415,21.42,21.415,21.415,-1,-1,-1.0
2022-01-28 00:29:00,21.415,21.42,21.39,21.42,-1,-1,-1.0
2022-01-28 00:30:00,21.42,21.42,21.405,21.405,-1,-1,-1.0
2022-01-28 00:31:00,21.405,21.405,21.37,21.405,-1,-1,-1.0
2022-01-28 00:32:00,21.405,21.415,21.39,21.415,-1,-1,-1.0
2022-01-28 00:33:00,21.415,21.415,21.405,21.405,-1,-1,-1.0
2022-01-28 00:34:00,21.405,21.42,21.405,21.415,-1,-1,-1.0
2022-01-28 00:35:00,21.415,21.415,21.395,21.395,-1,-1,-1.0
2022-01-28 00:36:00,21.395,21.41,21.395,21.41,-1,-1,-1.0
2022-01-28 00:37:00,21.41,21.41,21.405,21.405,-1,-1,-1.0
2022-01-28 00:38:00,21.405,21.405,21.39,21.405,-1,-1,-1.0
2022-01-28 00:39:00,21.405,21.405,21.39,21.405,-1,-1,-1.0
2022-01-28 00:40:00,21.405,21.425,21.405,21.425,-1,-1,-1.0
2022-01-28 00:41:00,21.425,21.435,21.425,21.435,-1,-1,-1.0
2022-01-28 00:42:00,21.435,21.435,21.43,21.435,-1,-1,-1.0
2022-01-28 00:43:00,21.435,21.435,21.425,21.425,-1,-1,-1.0
2022-01-28 00:44:00,21.425,21.425,21.425,21.425,-1,-1,-1.0
2022-01-28 00:45:00,21.425,21.425,21.425,21.425,-1,-1,-1.0
2022-01-28 00:46:00,21.425,21.445,21.425,21.445,-1,-1,-1.0
2022-01-28 00:47:00,21.445,21.445,21.435,21.435,-1,-1,-1.0
2022-01-28 00:48:00,21.435,21.435,21.425,21.425,-1,-1,-1.0
2022-01-28 00:49:00,21.425,21.425,21.415,21.415,-1,-1,-1.0
2022-01-28 00:50:00,21.415,21.415,21.41,21.415,-1,-1,-1.0
2022-01-28 00:51:00,21.415,21.42,21.41,21.415,-1,-1,-1.0
2022-01-28 00:52:00,21.415,21.42,21.415,21.42,-1,-1,-1.0
2022-01-28 00:53:00,21.42,21.435,21.42,21.435,-1,-1,-1.0
2022-01-28 00:54:00,21.435,21.435,21.42,21.42,-1,-1,-1.0
2022-01-28 00:55:00,21.42,21.42,21.415,21.42,-1,-1,-1.0
2022-01-28 00:56:00,21.42,21.42,21.405,21.405,-1,-1,-1.0
2022-01-28 00:57:00,21.405,21.42,21.405,21.41,-1,-1,-1.0
2022-01-28 00:58:00,21.41,21.415,21.41,21.415,-1,-1,-1.0
2022-01-28 00:59:00,21.415,21.42,21.41,21.41,-1,-1,-1.0
2022-01-28 01:00:00,21.41,21.41,21.405,21.405,-1,-1,-1.0
2022-01-28 01:01:00,21.405,21.405,21.405,21.405,-1,-1,-1.0
2022-01-28 01:02:00,21.405,21.445,21.405,21.435,-1,-1,-1.0
2022-01-28 01:03:00,21.435,21.435,21.43,21.43,-1,-1,-1.0
2022-01-28 01:04:00,21.43,21.43,21.43,21.43,-1,-1,-1.0
2022-01-28 01:05:00,21.43,21.43,21.415,21.415,-1,-1,-1.0
2022-01-28 01:06:00,21.415,21.43,21.415,21.43,-1,-1,-1.0
2022-01-28 01:07:00,21.43,21.43,21.425,21.425,-1,-1,-1.0
2022-01-28 01:08:00,21.425,21.425,21.425,21.425,-1,-1,-1.0
2022-01-28 01:09:00,21.425,21.425,21.415,21.415,-1,-1,-1.0
2022-01-28 01:10:00,21.415,21.415,21.41,21.41,-1,-1,-1.0
2022-01-28 01:11:00,21.41,21.415,21.405,21.41,-1,-1,-1.0
2022-01-28 01:12:00,21.41,21.41,21.41,21.41,-1,-1,-1.0
2022-01-28 01:13:00,21.41,21.41,21.41,21.41,-1,-1,-1.0
2022-01-28 01:14:00,21.41,21.41,21.405,21.41,-1,-1,-1.0
2022-01-28 01:15:00,21.41,21.415,21.395,21.395,-1,-1,-1.0
2022-01-28 01:16:00,21.395,21.395,21.37,21.37,-1,-1,-1.0
